Subpartida Arancelaria,Descripción Arancelaria,CIIU Rev. 4 A.C (2021),División,Grupo,Clase,Descripción
8432800010,"Las demás máquinas, aparatos y artefactos agrícolas, hortícolas y silvícolas para la preparación o el trabajo del suelo o para el cultivo, no producidos en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800011,Máquinas aparatos y artefactos para la preparación o el trabajo del suelo no producidos en el país,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800019,"Las demás máquinas, aparatos y artefactos para la preparación o el trabajo del suelo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800021,Rodillos para césped o terrenos de deporte no producidos en el país,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800029,Los demás rodillos para césped o terrenos de deporte,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800090,"Las demás máquinas aparatos y artefactos agrícolas, hortícolas o silvícolas, para la preparación o el trabajo del suelo o para el cultivo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800091,"Las demás máquinas aparatos y artefactos, agrícolas hortícolas o silvícolas para el cultivo, no producidos en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432800099,"Las demás máquinas aparatos y artefactos agrícolas, hortícolas o silvícolas para la preparación o el trabajo del suelo o para el cultivo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432801010,"Las demás máquinas, aparatos y artefactos agrícolas y hortícolas para la preparación o el trabajo del suelo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432801011,"Las demás máquinas, aparatos y artefactos agrícolas y hortícolas para la preparación o el trabajo del suelo, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432801019,"Las demás máquinas, aparatos y artefactos agrícolas y hortícolas para la preparación o el trabajo del suelo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432801020,Rodillos para césped o terrenos de deporte,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432801021,"Rodillos para césped o terrenos de deporte, no producidos en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432801029,Los demás rodillos para césped o terrenos de deporte,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432809000,"Las demás máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas, para la preparación o el trabajo del suelo o para el cultivo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432809010,"Las demás máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas, para la preparación o el trabajo del suelo o para el cultivo, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432809090,"Las demás máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas, para la preparación o el trabajo del suelo o para el cultivo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432901000,"Rejas y discos para las máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas para la preparación o el trabajo del suelo o para el cultivo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432901010,"Rejas para máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432901020,"Discos para máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432902000,Las demás partes de máquinas o aparatos para la siembra y el cultivo,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8432909000,"Las demás partes de máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas, para la preparación o el trabajo del suelo, o para el cultivo",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433111000,"Cortadoras de césped autopropulsadas, con motor, en las que el dispositivo de corte gire en un plano horizontal",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433119000,"Las demás cortadoras de césped con motor, en las que el dispositivo de corte gire en un plano horizontal",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433191000,Las demás cortadoras de césped autopropulsadas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433199000,Las demás cortadoras de césped,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433200000,"Máquinas guadañadoras, incluidas las barras de corte para montar sobre un tractor",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433200010,"Máquinas guadañadoras, incluidas las barras de corte para montar sobre un tractor, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433200090,"Máquinas guadañadoras, incluidas las barras de corte para montar sobre un tractor",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433300000,Las demás máquinas y aparatos para henificar,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433300010,"Las demás máquinas y aparatos para henificar, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433300090,Las demás máquinas y aparatos para henificar,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433400000,"Prensas para paja o forraje, incluidas las prensas recogedoras",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433400010,"Prensas para paja o forraje, incluidas las prensas recogedoras, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433400090,"Las demás prensas para paja o forraje, incluidas las prensas recogedoras",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433510000,Máquinas cosechadoras-trilladoras,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433510010,"Máquinas cosechadoras-trilladoras, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433510090,Las demás máquinas cosechadoras-trilladoras,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433520000,Las demás máquinas y aparatos para trillar,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433520010,"Las demás máquinas y aparatos para trillar, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433520090,Las demás máquinas y aparatos para trillar,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433530000,Máquinas para cosechar o tubérculos,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433530010,"Máquinas para la recolección de raíces o tubérculos, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433530090,Las demás máquinas para la recolección de raíces o tubérculos,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433591000,"Las demás máquinas y aparatos de cosechar no incluidos antes, excepto las de la partida 84.37",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433591010,Máquinas y aparatos para cosechar no producidas en el país,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433591090,Las demás máquinas y aparatos para cosechar,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433592000,Desgranadoras de maíz,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433592010,Máquinas desgranadoras de maíz no producidas en el país,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433592090,Las demás máquinas desgranadoras de maíz,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433599000,"Las demás máquinas, aparatos y artefactos para cosechar",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433599010,"Las demás máquinas, aparatos y artefactos de la partida 84.33, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433599090,"Las demás máquinas, aparatos y artefactos de la partida 84.33",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433601000,Máquinas para la limpieza o clasificación de huevos,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433601010,"Máquinas para la limpieza o clasificación de huevos, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433601090,Las demás máquinas para la limpieza o clasificación de huevos,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433602000,Máquinas clasificadoras de papas o patatas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433602010,"Máquinas clasificadoras de papas o patatas, no producidos en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433602090,Las demás máquinas clasificadoras de papas o patatas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433603000,Máquinas clasificadoras de café,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433603010,"Máquinas clasificadoras de café, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433603090,Las demás máquinas clasificadoras de café,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604010,Las demás máquinas clasificadoras de granos,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604011,"Las demás máquinas clasificadoras de granos, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604019,Las demás máquinas clasificadoras de granos,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604020,Las demás máquinas clasificadoras de frutas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604021,"Las demás máquinas clasificadoras de frutas, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604029,Las demás máquinas clasificadoras de frutas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604090,Las demás máquinas clasificadoras,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604091,"Las demás máquinas clasificadoras, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433604099,Las demás máquinas clasificadoras,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609000,Las demás máquinas para la limpieza o clasificación de frutos o demás productos agrícolas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609010,"Máquinas para la limpieza o clasificación de frutas u otros productos agrícolas, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609011,Las demás clasificadoras no producidas en el país,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609019,Las demás clasificadoras,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609090,Las demás máquinas para la limpieza o clasificación de frutas u otros productos agrícolas,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609091,"Las demás máquinas para la limpieza o clasificación de huevos, frutas u otros productos agrícolas, no producidas en el país",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433609099,"Las demás máquinas para la limpieza o clasificación de huevos, frutas u otros productos agrícolas",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433901000,Partes de cortadoras de césped,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433902000,Partes de prensas para paja o forraje,2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433909000,"Las demás partes de máquinas, aparatos y artefactos para cosechar o trillar de la partida 84.33",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
8433909010,"Partes para guadañadoras, recogedoras-atadoras y recogedoras - empacadoras",2821.0,,,2821.0,Fabricación de maquinaria agropecuaria y forestal
